"PRODUCERSOURCECD","ytd_pretax_income","ytd_tax","income_year"
"AG017752",3604458.00,180222.00,2017
"AG017753",800000.00,40000.00,2017
"AG017755",5442720.00,272136.00,2017
"AG017760",14539328.00,726966.00,2017
"AG017761",800000.00,40000.00,2017
"AG017762",1290839.00,64541.00,2017
"AG017763",942608.00,47130.00,2017
"AG017768",7265469.00,363273.00,2017
"AG017770",2910006.00,145500.00,2017
"AG017772",7802226.00,390110.00,2017
"AG017774",24620134.00,1231005.00,2017
"AG017775",32198828.00,1609940.00,2017
"AG017777",10215182.00,510759.00,2017
"AG017778",503628.00,25181.00,2017
"AG017781",5633848.00,281691.00,2017
"AG017782",7357211.00,367860.00,2017
"AG017783",4481295.00,224064.00,2017
"AG017788",33627158.00,1681357.00,2017
"AG017790",800000.00,40000.00,2017
"AG017791",6179910.00,308995.00,2017
"AG017792",32640088.00,1632003.00,2017
"AG017795",3791633.00,189581.00,2017
"AG017798",17527790.00,876389.00,2017
"AG017799",31374417.00,1568720.00,2017
"AG017800",479600.00,23980.00,2017
"AG017809",11298095.00,564904.00,2017
"AG017810",26443555.00,1322175.00,2017
"AG017812",3800846.00,190042.00,2017
"AG017817",8851820.00,442591.00,2017
"AG017818",117352266.00,5867611.00,2017
"AG017819",5181013.00,259050.00,2017
"AG017822",92714008.00,4635699.00,2017
"AG017825",5853247.00,292662.00,2017
"AG017827",18275574.00,913778.00,2017
"AG017828",65674627.00,3283730.00,2017
"AG017829",3091640.00,154582.00,2017
"AG017830",58039487.00,2901972.00,2017
"AG017831",12307713.00,615385.00,2017
"AG017832",57028239.00,2851410.00,2017
"AG017834",38287623.00,1914380.00,2017
"AG017836",14050087.00,702503.00,2017
"AG017840",1395140.00,69756.00,2017
"AG017841",31566044.00,1578300.00,2017
"AG017842",10217982.00,510897.00,2017
"AG017844",7234011.00,361700.00,2017
"AG017845",29071152.00,1453556.00,2017
"AG017846",19636418.00,981820.00,2017
"AG017849",29830669.00,1491532.00,2017
"AG017854",18567075.00,928353.00,2017
"AG017855",4216710.00,210835.00,2017
"AG017857",7832518.00,391625.00,2017
"AG017860",27761880.00,1388093.00,2017
"AG017862",6299765.00,314987.00,2017
"AG017866",11710708.00,585535.00,2017
"AG017868",5365590.00,268279.00,2017
"AG017876",1206038.00,60301.00,2017
"AG017879",14803155.00,740157.00,2017
"AG017881",23301724.00,1165086.00,2017
"AG017882",15167718.00,758385.00,2017
"AG017883",47553787.00,2377688.00,2017
"AG017885",15115575.00,755778.00,2017
"AG017887",1366335.00,68316.00,2017
"AG017893",31322439.00,1566120.00,2017
"AG017895",43615190.00,2180758.00,2017
"AG017896",38830026.00,1941500.00,2017
"AG017897",22440882.00,1122043.00,2017
"AG017898",3684320.00,184216.00,2017
"AG017900",24437290.00,1221863.00,2017
"AG017902",196292311.00,9814615.00,2017
"AG017903",7141620.00,357081.00,2017
"AG017904",98388115.00,4919405.00,2017
"AG017905",15641869.00,782092.00,2017
"AG017906",189449243.00,9472462.00,2017
"AG017907",234968871.00,11748443.00,2017
"AG017908",5306859.00,265342.00,2017
"AG017909",270053273.00,13502663.00,2017
"AG017910",431132016.00,21556600.00,2017
"AG017911",253504773.00,12675238.00,2017
"AG017912",213232942.00,10661646.00,2017
"AG017913",219420851.00,10971041.00,2017
"AG017914",3670831.00,183541.00,2017
"AG017915",285168941.00,14258446.00,2017
"AG017916",159215410.00,7960770.00,2017
"AG017917",25380029.00,1269000.00,2017
"AG017918",65441641.00,3272081.00,2017
"AG017922",397104619.00,19855229.00,2017
"AG017924",9780242.00,489012.00,2017
"AG017925",76901046.00,3845050.00,2017
"AG017926",309312502.00,15465624.00,2017
"AG017927",479600.00,23980.00,2017
"AG017931",796051533.00,39802575.00,2017
"AG017933",232636521.00,11631825.00,2017
"AG017935",394362538.00,19718126.00,2017
"AG017936",87758120.00,4387906.00,2017
"AG017937",636960401.00,31848019.00,2017
"AG017939",172829984.00,8641499.00,2017
"AG017940",232406177.00,11620308.00,2017
"AG017942",12958427.00,647920.00,2017
"AG017943",78648480.00,3932424.00,2017
"AG017944",6823116.00,341155.00,2017
"AG017947",223201700.00,11160085.00,2017
"AG017949",614388818.00,30719439.00,2017
"AG017951",355668.00,17783.00,2017
"AG017952",228384507.00,11419225.00,2017
"AG017953",12729828.00,636491.00,2017
"AG017955",227224650.00,11361232.00,2017
"AG017957",33943420.00,1697171.00,2017
"AG017958",8374313.00,418715.00,2017
"AG017959",229060968.00,11453048.00,2017
"AG017960",16283697.00,814184.00,2017
"AG017962",30255656.00,1512782.00,2017
"AG017965",1368224.00,68411.00,2017
"AG017966",11051119.00,552555.00,2017
"AG017968",18779534.00,938975.00,2017
"AG017969",9963392.00,498169.00,2017
"AG017974",15387055.00,769352.00,2017
"AG017975",9972911.00,498645.00,2017
"AG017978",14583600.00,729180.00,2017
"AG017980",7657560.00,382878.00,2017
"AG017981",8761742.00,438086.00,2017
"AG017982",3858800.00,192940.00,2017
"AG017983",6641757.00,332087.00,2017
"AG017984",7543002.00,377149.00,2017
"AG017985",14279880.00,713993.00,2017
"AG017986",11696643.00,584831.00,2017
"AG017987",10235741.00,511787.00,2017
"AG017990",18226724.00,911336.00,2017
"AG017993",479600.00,23980.00,2017
"AG018000",6437232.00,321861.00,2017
"AG018001",22124226.00,1106210.00,2017
"AG018002",4590630.00,229531.00,2017
"AG018011",3033843.00,151692.00,2017
"AG018013",39665731.00,1983285.00,2017
"AG018014",2432177.00,121608.00,2017
"AG018015",23893454.00,1194671.00,2017
"AG018016",26483615.00,1324179.00,2017
"AG018017",2508020.00,125401.00,2017
"AG018022",3145461.00,157273.00,2017
"AG018025",7748420.00,387420.00,2017
"AG018027",302610072.00,15130502.00,2017
"AG018029",663474.00,33173.00,2017
"AG018030",4462896.00,223144.00,2017
"AG018032",4467341.00,223367.00,2017
"AG018034",46413835.00,2320690.00,2017
"AG018040",9430893.00,471544.00,2017
"AG018042",4326840.00,216342.00,2017
"AG018043",40709704.00,2035484.00,2017
"AG018044",479600.00,23980.00,2017
"AG018048",15613765.00,780687.00,2017
"AG018049",479600.00,23980.00,2017
"AG018050",479600.00,23980.00,2017
"AG018052",8006108.00,400304.00,2017
"AG018053",14191031.00,709551.00,2017
"AG018056",19827513.00,991374.00,2017
"AG018057",486219.00,24310.00,2017
"AG018058",28342958.00,1417147.00,2017
"AG018060",18039240.00,901961.00,2017
"AG018061",11374582.00,568728.00,2017
"AG018062",1743277.00,87163.00,2017
"AG018065",56134364.00,2806717.00,2017
"AG018066",100551745.00,5027586.00,2017
"AG018068",11553487.00,577674.00,2017
"AG018071",74451810.00,3722589.00,2017
"AG018072",1995950.00,99797.00,2017
"AG018073",1407200.00,70360.00,2017
"AG018074",1020800.00,51040.00,2017
"AG018075",10794942.00,539746.00,2017
"AG018077",1778625.00,88931.00,2017
"AG018078",32142520.00,1607126.00,2017
"AG018079",133395082.00,6669753.00,2017
"AG018082",5305806.00,265289.00,2017
"AG018083",1589133.00,79456.00,2017
"AG018089",44779022.00,2238950.00,2017
"AG018091",4344590.00,217229.00,2017
"AG018092",2315280.00,115764.00,2017
"AG018094",24962799.00,1248139.00,2017
"AG018097",1589298.00,79464.00,2017
"AG018098",3311356.00,165567.00,2017
"AG018099",67891996.00,3394598.00,2017
"AG018101",4251555.00,212577.00,2017
"AG018102",5931108.00,296555.00,2017
"AG018104",1789064.00,89453.00,2017
"AG018105",12806972.00,640347.00,2017
"AG018106",7314893.00,365744.00,2017
"AG018107",16211377.00,810568.00,2017
"AG018108",1593610.00,79680.00,2017
"AG018109",32570505.00,1628525.00,2017
"AG018112",2033764.00,101688.00,2017
"AG018116",303703353.00,15185167.00,2017
"AG018117",3586550.00,179327.00,2017
"AG018120",274225722.00,13711285.00,2017
"AG018121",245918404.00,12295919.00,2017
"AG018122",4315183.00,215759.00,2017
"AG018125",45913548.00,2295677.00,2017
"AG018127",15749958.00,787497.00,2017
"AG018130",8703678.00,435183.00,2017
"AG018131",6460974.00,323048.00,2017
"AG018134",15859626.00,792980.00,2017
"AG018135",27533977.00,1376698.00,2017
"AG018137",12013779.00,600688.00,2017
"AG018138",16161549.00,808076.00,2017
"AG018139",1632102.00,81605.00,2017
"AG018140",800000.00,40000.00,2017
"AG018141",4115710.00,205785.00,2017
"AG018144",3167820.00,158391.00,2017
"AG018145",3631947.00,181597.00,2017
"AG018150",15904315.00,795214.00,2017
"AG018151",6647160.00,332357.00,2017
"AG018152",11629177.00,581458.00,2017
"AG018153",3711140.00,185557.00,2017
"AG018154",800000.00,40000.00,2017
"AG018156",1606131.00,80306.00,2017
"AG018157",4466750.00,223337.00,2017
"AG018159",352374.00,17618.00,2017
"AG018160",5326240.00,266311.00,2017
"AG018162",376200.00,18810.00,2017
"AG018163",1829832.00,91491.00,2017
"AG018164",1840440.00,92022.00,2017
"AG018166",49101320.00,2455066.00,2017
"AG018167",50945211.00,2547259.00,2017
"AG018168",1644742.00,82237.00,2017
"AG018169",46252935.00,2312646.00,2017
"AG018170",5257251.00,262862.00,2017
"AG018173",2601890.00,130094.00,2017
"AG018175",2411060.00,120553.00,2017
"AG018177",3782772.00,189138.00,2017
"AG018178",2162717.00,108135.00,2017
"AG018181",4170150.00,208507.00,2017
"AG018186",1719924.00,85996.00,2017
"AG018188",1917408.00,95870.00,2017
"AG018189",1601145.00,80057.00,2017
"AG018190",180604190.00,9030209.00,2017
"AG018194",4591542.00,229577.00,2017
"AG018201",10453317.00,522665.00,2017
"AG018202",9028382.00,451419.00,2017
"AG018204",6889470.00,344473.00,2017
"AG018205",1567990.00,78399.00,2017
"AG018206",1586923.00,79346.00,2017
"AG018208",22290736.00,1114536.00,2017
"AG018210",34247575.00,1712378.00,2017
"AG018211",12476452.00,623822.00,2017
"AG018212",9838878.00,491943.00,2017
"AG018213",33163060.00,1658152.00,2017
"AG018214",4598165.00,229908.00,2017
"AG018217",11337565.00,566877.00,2017
"AG018220",137856247.00,6892811.00,2017
"AG018224",1593685.00,79684.00,2017
"AG018225",22954948.00,1147747.00,2017
"AG018228",15390962.00,769548.00,2017
"AG018230",11748008.00,587400.00,2017
"AG018232",81676072.00,4083803.00,2017
"AG018233",2100900.00,105045.00,2017
"AG018237",5675802.00,283789.00,2017
"AG018239",11579703.00,578984.00,2017
"AG018240",2402100.00,120105.00,2017
"AG018243",18630263.00,931513.00,2017
"AG018244",4700124.00,235006.00,2017
"AG018245",504551.00,25227.00,2017
"AG018246",2034865.00,101743.00,2017
"AG018248",2971560.00,148578.00,2017
"AG018249",406560.00,20328.00,2017
"AG018250",6653126.00,332655.00,2017
"AG018251",6480941.00,324046.00,2017
"AG018252",128678827.00,6433939.00,2017
"AG018254",1600443.00,80022.00,2017
"AG018265",8618302.00,430914.00,2017
"AG018266",6948060.00,347403.00,2017
"AG018267",62920016.00,3146000.00,2017
"AG018268",4532319.00,226615.00,2017
"AG018273",1620597.00,81029.00,2017
"AG018277",55257046.00,2762851.00,2017
"AG018278",7574592.00,378729.00,2017
"AG018279",7151295.00,357564.00,2017
"AG018280",9988554.00,499426.00,2017
"AG018281",4009020.00,200451.00,2017
"AG018286",5055960.00,252798.00,2017
"AG018287",47650233.00,2382511.00,2017
"AG018288",53012853.00,2650642.00,2017
"AG018289",5789375.00,289468.00,2017
"AG018292",323244.00,16162.00,2017
"AG018294",398796.00,19939.00,2017
"AG018299",21757819.00,1087889.00,2017
"AG018300",313785.00,15689.00,2017
"AG018301",45612845.00,2280641.00,2017
"AG018302",67268798.00,3363439.00,2017
"AG018304",19332265.00,966612.00,2017
"AG018305",10653141.00,532656.00,2017
"AG018306",23157085.00,1157852.00,2017
"AG018307",57415213.00,2870759.00,2017
"AG018308",72924386.00,3646217.00,2017
"AG018311",1587439.00,79371.00,2017
"AG018312",45544887.00,2277243.00,2017
"AG018316",299277.00,14963.00,2017
"AG018318",1616271.00,80813.00,2017
"AG018319",4604351.00,230217.00,2017
"AG018320",21848964.00,1092448.00,2017
"AG018325",22740854.00,1137041.00,2017
"AG018326",5179503.00,258975.00,2017
"AG018330",329685.00,16484.00,2017
"AG018332",9641840.00,482092.00,2017
"AG018333",4480330.00,224016.00,2017
"AG018334",5329650.00,266482.00,2017
"AG018335",5233555.00,261677.00,2017
"AG018337",1856220.00,92811.00,2017
"AG018339",1995204.00,99760.00,2017
"AG018340",8310688.00,415534.00,2017
"AG018343",10540636.00,527031.00,2017
"AG018345",7727767.00,386388.00,2017
"AG018348",38806707.00,1940333.00,2017
"AG018349",2231870.00,111593.00,2017
"AG018350",10724466.00,536222.00,2017
"AG018352",3310460.00,165523.00,2017
"AG018354",1861443.00,93072.00,2017
"AG018357",7804078.00,390203.00,2017
"AG018363",300000.00,15000.00,2017
"AG018364",4438380.00,221919.00,2017
"AG018365",48004780.00,2400239.00,2017
"AG018366",7362283.00,368114.00,2017
"AG018369",11327660.00,566383.00,2017
"AG018373",2203851.00,110192.00,2017
"AG018379",1928922.00,96446.00,2017
"AG018383",10472526.00,523626.00,2017
"AG018386",1999026.00,99951.00,2017
"AG018387",3139620.00,156981.00,2017
"AG018391",8382981.00,419149.00,2017
"AG018394",7409286.00,370464.00,2017
"AG018395",31662824.00,1583141.00,2017
"AG018396",10751536.00,537576.00,2017
"AG018399",25932755.00,1296637.00,2017
"AG018402",27761637.00,1388081.00,2017
"AG018403",35657807.00,1782890.00,2017
"AG018409",719409.00,145880.00,2017
"AG018410",42896986.00,2486848.00,2017
"AG018411",119362072.00,5968101.00,2017
"AG018412",4602318.00,230115.00,2017
"AG018413",494199.00,524709.00,2017
"AG018415",6100064.00,305003.00,2017
"AG018417",2002047.00,100102.00,2017
"AG018418",3964529.00,198225.00,2017
"AG018421",3681571.00,184078.00,2017
"AG018423",5102780.00,255139.00,2017
"AG018424",34974878.00,1748743.00,2017
"AG018426",48393946.00,2419697.00,2017
"AG018427",9825200.00,491259.00,2017
"AG018428",9942258.00,497112.00,2017
"AG018429",13685795.00,684289.00,2017
"AG018431",1939155.00,96957.00,2017
"AG018432",38031326.00,1901564.00,2017
"AG018433",63761366.00,3188067.00,2017
"AG018435",1843470.00,92173.00,2017
"AG018437",1740678.00,87033.00,2017
"AG018438",1907748.00,95387.00,2017
"AG018439",3630000.00,181500.00,2017
"AG018441",48087945.00,2404395.00,2017
"AG018447",7116675.00,355833.00,2017
"AG018448",114722339.00,5736115.00,2017
"AG018450",74520444.00,3726020.00,2017
"AG018451",1899801.00,94990.00,2017
"AG018453",5896197.00,294809.00,2017
"AG018455",39245716.00,1962285.00,2017
"AG018456",4013550.00,200677.00,2017
"AG018457",1924650.00,96232.00,2017
"AG018458",32075492.00,1603773.00,2017
"AG018459",19685979.00,984298.00,2017
"AG018460",2659020.00,132951.00,2017
"AG018461",10920311.00,546015.00,2017
"AG018462",11164914.00,558245.00,2017
"AG018463",1899399.00,94969.00,2017
"AG018464",4413340.00,220667.00,2017
"AG018466",79300953.00,3965046.00,2017
"AG018468",42242900.00,2112144.00,2017
"AG018469",591630.00,29581.00,2017
"AG018470",34735278.00,1736761.00,2017
"AG018473",3384690.00,169234.00,2017
"AG018474",45850184.00,2292508.00,2017
"AG018475",9081288.00,454064.00,2017
"AG018476",10800000.00,540000.00,2017
"AG018478",47598844.00,2379941.00,2017
"AG018479",1900146.00,95007.00,2017
"AG018480",145270576.00,7263527.00,2017
"AG018483",9973942.00,498697.00,2017
"AG018484",69626001.00,3481300.00,2017
"AG018485",36195473.00,1809772.00,2017
"AG018488",23610376.00,1180518.00,2017
"AG018492",2731200.00,136560.00,2017
"AG018494",4604534.00,230226.00,2017
"AG018495",300000.00,15000.00,2017
"AG018496",70702236.00,3535110.00,2017
"AG018498",6153900.00,307695.00,2017
"AG018500",7849307.00,392465.00,2017
"AG018501",300000.00,15000.00,2017
"AG018502",27072645.00,1353631.00,2017
"AG018503",1939560.00,96978.00,2017
"AG018508",11046474.00,552323.00,2017
"AG018510",623688.00,31184.00,2017
"AG018511",45029995.00,2251498.00,2017
"AG018512",97684690.00,4884233.00,2017
"AG018513",38144488.00,1907224.00,2017
"AG018514",32159307.00,1607964.00,2017
"AG018515",1900542.00,95027.00,2017
"AG018518",100715155.00,5035757.00,2017
"AG018519",17688816.00,884439.00,2017
"AG018520",651573.00,32578.00,2017
"AG018523",109606925.00,5480344.00,2017
"AG018524",9018658.00,450932.00,2017
"AG018525",1884424.00,94221.00,2017
"AG018527",56701429.00,2835071.00,2017
"AG018531",1993974.00,99698.00,2017
"AG018532",4721404.00,236070.00,2017
"AG018534",22632933.00,1131645.00,2017
"AG018535",16410826.00,820541.00,2017
"AG018537",14504530.00,725226.00,2017
"AG018539",32559145.00,1627955.00,2017
"AG018541",40795091.00,2039753.00,2017
"AG018543",2866997.00,143349.00,2017
"AG018544",61919120.00,3095955.00,2017
"AG018545",14999931.00,749995.00,2017
"AG018546",1878145.00,93907.00,2017
"AG018549",300000.00,15000.00,2017
"AG018550",1500000.00,75000.00,2017
"AG018551",376389498.00,18819474.00,2017
"AG018552",300000.00,15000.00,2017
"AG018553",20846104.00,1042305.00,2017
"AG018555",300000.00,15000.00,2017
"AG018558",175598381.00,8779919.00,2017
"AG018559",25576605.00,1278829.00,2017
"AG018560",13496678.00,674833.00,2017
"AG018561",13597779.00,679888.00,2017
"AG018562",300000.00,15000.00,2017
"AG018563",98072726.00,4903634.00,2017
"AG018564",28918954.00,1445947.00,2017
"AG018565",3852360.00,192618.00,2017
"AG018566",6064443.00,303221.00,2017
"AG018567",6077040.00,303852.00,2017
"AG018568",41239389.00,2061968.00,2017
"AG018569",34280585.00,1714029.00,2017
"AG018570",39723992.00,1986199.00,2017
"AG018572",9576156.00,478807.00,2017
"AG018573",12944840.00,647242.00,2017
"AG018574",8873093.00,443654.00,2017
"AG018575",6135220.00,306761.00,2017
"AG018577",7129366.00,356467.00,2017
"AG018578",4988900.00,249445.00,2017
"AG018580",16123701.00,806184.00,2017
"AG018584",1992531.00,99626.00,2017
"AG018589",3212637.00,160631.00,2017
"AG018593",19839417.00,991969.00,2017
"AG018594",34306829.00,1715340.00,2017
"AG018595",98021230.00,4901060.00,2017
"AG018596",2385600.00,119280.00,2017
"AG018597",300000.00,15000.00,2017
"AG018599",47773830.00,2388691.00,2017
"AG018600",623800.00,31190.00,2017
"AG018603",30035210.00,1501759.00,2017
"AG018606",2435100.00,121755.00,2017
"AG018607",5792956.00,289647.00,2017
"AG018609",300000.00,15000.00,2017
"AG018611",1402500.00,70125.00,2017
"AG018613",4991016.00,249550.00,2017
"AG018614",1997166.00,99858.00,2017
"AG018615",26955373.00,1347768.00,2017
"AG018616",5487864.00,274393.00,2017
"AG018617",4658112.00,232905.00,2017
"AG018622",4109840.00,205492.00,2017
"AG018628",1834340.00,91717.00,2017
"AG018630",1986503.00,99325.00,2017
"AG018632",47393540.00,2369676.00,2017
"AG018633",11012647.00,550632.00,2017
"AG018634",15666829.00,783340.00,2017
"AG018635",402726.00,20136.00,2017
"AG018636",28215196.00,1410759.00,2017
"AG018637",60509545.00,3025476.00,2017
"AG018638",11539910.00,576995.00,2017
"AG018639",43320517.00,2166025.00,2017
"AG018640",72077485.00,3603873.00,2017
"AG018641",15021040.00,751051.00,2017
"AG018642",75568050.00,3778401.00,2017
"AG018643",7064922.00,353246.00,2017
"AG018644",88559939.00,4427995.00,2017
"AG018645",37503690.00,1875183.00,2017
"AG018646",28646011.00,1432299.00,2017
"AG018647",2007665.00,100383.00,2017
"AG018648",1905417.00,95270.00,2017
"AG018650",15762460.00,788122.00,2017
"AG018651",56263269.00,2813161.00,2017
"AG018653",1902909.00,95145.00,2017
"AG018654",18678212.00,933910.00,2017
"AG018656",4851580.00,242579.00,2017
"AG018658",1898028.00,94901.00,2017
"AG018659",10929221.00,546461.00,2017
"AG018660",600030.00,30001.00,2017
"AG018661",13096196.00,654809.00,2017
"AG018663",42893292.00,2144663.00,2017
"AG018666",6680923.00,334046.00,2017
"AG018668",12754500.00,637725.00,2017
"AG018671",5871246.00,293562.00,2017
"AG018672",22702028.00,1135099.00,2017
"AG018673",8942113.00,447105.00,2017
"AG018675",26750461.00,1337522.00,2017
"AG018677",1877136.00,93856.00,2017
"AG018678",34098376.00,1704918.00,2017
"AG018679",14762384.00,738119.00,2017
"AG018681",10768612.00,538430.00,2017
"AG018685",14337479.00,716873.00,2017
"AG018686",12662183.00,633108.00,2017
"AG018688",25302499.00,1265124.00,2017
"AG018689",10595041.00,529752.00,2017
"AG018691",37274496.00,1863724.00,2017
"AG018692",4663634.00,233181.00,2017
"AG018695",13634763.00,681738.00,2017
"AG018696",3932730.00,196636.00,2017
"AG018702",10702528.00,535126.00,2017
"AG018703",16302370.00,815118.00,2017
"AG018704",25932900.00,1296644.00,2017
"AG018705",25454608.00,1272730.00,2017
"AG018706",631974.00,31598.00,2017
"AG018707",300000.00,15000.00,2017
"AG018708",7587630.00,379381.00,2017
"AG018711",40247650.00,2012382.00,2017
"AG018715",3862020.00,193101.00,2017
"AG018716",2951190.00,147559.00,2017
"AG018719",21860644.00,1093032.00,2017
"AG018722",1567740.00,78387.00,2017
"AG018724",21855366.00,1092768.00,2017
"AG018725",9209904.00,460495.00,2017
"AG018727",12678410.00,633920.00,2017
"AG018728",631214.00,31560.00,2017
"AG018730",9218740.00,460937.00,2017
"AG018731",19985312.00,999265.00,2017
"AG018734",2674800.00,133740.00,2017
"AG018735",1886211.00,94310.00,2017
"AG018736",300000.00,15000.00,2017
"AG018737",47523140.00,2376156.00,2017
"AG018738",106389080.00,5319454.00,2017
"AG018739",300000.00,15000.00,2017
"AG018742",3455200.00,172760.00,2017
"AG018743",300000.00,15000.00,2017
"AG018744",4798335.00,239916.00,2017
"AG018745",98359059.00,4917952.00,2017
"AG018746",1903269.00,95163.00,2017
"AG018748",101604825.00,5080241.00,2017
"AG018751",10801138.00,540056.00,2017
"AG018752",40908676.00,2045433.00,2017
"AG018753",138917886.00,6945894.00,2017
"AG018754",39811876.00,1990593.00,2017
"AG018757",101965405.00,5098270.00,2017
"AG018758",3721582.00,186079.00,2017
"AG018761",47740390.00,2387019.00,2017
"AG018767",33843412.00,1692170.00,2017
"AG018769",53010108.00,2650505.00,2017
"AG018770",39318482.00,1965923.00,2017
"AG018772",2570320.00,128515.00,2017
"AG018774",1988604.00,99430.00,2017
"AG018776",438489394.00,21924469.00,2017
"AG018778",16521550.00,826077.00,2017
"AG018780",43413385.00,2170668.00,2017
"AG018782",300000.00,15000.00,2017
"AG018784",1885347.00,94267.00,2017
"AG018786",2319670.00,115983.00,2017
"AG018787",48688726.00,2434436.00,2017
"AG018789",9502289.00,475114.00,2017
"AG018794",4553733.00,227686.00,2017
"AG018796",154636754.00,7731836.00,2017
"AG018798",623907.00,31195.00,2017
"AG018800",5055960.00,252797.00,2017
"AG018802",25076557.00,1253827.00,2017
"AG018803",300000.00,15000.00,2017
"AG018804",190125287.00,9506263.00,2017
"AG018807",67652483.00,3382623.00,2017
"AG018808",5264619.00,263230.00,2017
"AG018810",680610.00,34030.00,2017
"AG018811",300000.00,15000.00,2017
"AG018812",300000.00,15000.00,2017
"AG018814",2618862.00,130943.00,2017
"AG018815",1072326.00,53616.00,2017
"AG018816",25339200.00,1266960.00,2017
"AG018819",30417894.00,1520894.00,2017
"AG018821",15432044.00,771602.00,2017
"AG018822",48466861.00,2423342.00,2017
"AG018823",7238999.00,361949.00,2017
"AG018825",6237822.00,311891.00,2017
"AG018826",8233241.00,411662.00,2017
"AG018827",2649900.00,132495.00,2017
"AG018830",27205621.00,1360279.00,2017
"AG018831",8599952.00,429997.00,2017
"AG018833",4497270.00,224863.00,2017
"AG018834",22060346.00,1103016.00,2017
"AG018835",18972813.00,948640.00,2017
"AG018838",48092321.00,2404614.00,2017
"AG018839",8719824.00,435991.00,2017
"AG018840",10828830.00,541441.00,2017
"AG018841",106312177.00,5315608.00,2017
"AG018842",3144350.00,157217.00,2017
"AG018843",1864920.00,93246.00,2017
"AG018844",20558364.00,1027918.00,2017
"AG018845",26263075.00,1313153.00,2017
"AG018847",3889800.00,194490.00,2017
"AG018849",2354360.00,117718.00,2017
"AG018850",9680731.00,484036.00,2017
"AG018852",2481730.00,124086.00,2017
"AG018853",7355040.00,367752.00,2017
"AG018854",658380.00,32919.00,2017
"AG018855",7662300.00,383115.00,2017
"AG018857",19445635.00,972281.00,2017
"AG018860",9045510.00,452275.00,2017
"AG018861",53012718.00,2650635.00,2017
"AG018862",7904160.00,395208.00,2017
"AG018863",4841640.00,242082.00,2017
"AG018864",7497798.00,374889.00,2017
"AG018865",7565975.00,378298.00,2017
"AG018867",15580969.00,779048.00,2017
"AG018868",12567489.00,628374.00,2017
"AG018870",1886172.00,94308.00,2017
"AG018872",3476250.00,173812.00,2017
"AG018876",12195512.00,609775.00,2017
"AG018877",4590242.00,229512.00,2017
"AG018880",170851378.00,8542567.00,2017
"AG018883",27491880.00,1374594.00,2017
"AG018884",1887570.00,94378.00,2017
"AG018885",1946148.00,97307.00,2017
"AG018887",14935389.00,746769.00,2017
"AG018888",5018622.00,250931.00,2017
"AG018889",2705480.00,135274.00,2017
"AG018892",2930880.00,146544.00,2017
"AG018893",1849575.00,92478.00,2017
"AG018894",2733470.00,136673.00,2017
"AG018895",5689560.00,284478.00,2017
"AG018896",14941939.00,747096.00,2017
"AG018897",5592075.00,279603.00,2017
"AG018898",18414805.00,920740.00,2017
"AG018899",8466993.00,423349.00,2017
"AG018900",2615040.00,130752.00,2017
"AG018901",1909947.00,95497.00,2017
"AG018902",13671194.00,683559.00,2017
"AG018905",5137720.00,256886.00,2017
"AG018907",2606700.00,130335.00,2017
"AG018908",4916628.00,245831.00,2017
"AG018909",78680554.00,3934027.00,2017
"AG018910",5883390.00,294169.00,2017
"AG018911",2182440.00,109122.00,2017
"AG018912",15393396.00,769668.00,2017
"AG018915",3670990.00,183549.00,2017
"AG018916",5283902.00,264195.00,2017
"AG018917",2472300.00,123615.00,2017
"AG018919",639987.00,31999.00,2017
"AG018920",5920341.00,296017.00,2017
"AG018921",13001984.00,650099.00,2017
"AG018925",12930836.00,646541.00,2017
"AG018927",12028033.00,601401.00,2017
"AG018932",9239292.00,461964.00,2017
"AG018934",4008408.00,200420.00,2017
"AG018935",6507124.00,325355.00,2017
"AG018936",1925238.00,96261.00,2017
"AG018937",1889896.00,94494.00,2017
"AG018939",1015870.00,50793.00,2017
"AG018940",9565886.00,478294.00,2017
"AG018941",11745335.00,587266.00,2017
"AG018942",12425806.00,621290.00,2017
"AG018943",1972992.00,98649.00,2017
"AG018944",12862200.00,643109.00,2017
"AG018946",5852986.00,292649.00,2017
"AG018947",2030365.00,101517.00,2017
"AG018949",68583455.00,3429172.00,2017
"AG018950",59260968.00,2963048.00,2017
"AG018951",10042724.00,502136.00,2017
"AG018952",145110623.00,7255530.00,2017
"AG018953",7712775.00,385638.00,2017
"AG018955",138567590.00,6928379.00,2017
"AG018957",33328284.00,1666413.00,2017
"AG018959",3830718.00,191535.00,2017
"AG018960",3404051.00,170202.00,2017
"AG018961",300000.00,15000.00,2017
"AG018962",12019765.00,600985.00,2017
"AG018965",41157104.00,2057854.00,2017
"AG018966",7746440.00,387322.00,2017
"AG018968",166592415.00,8329620.00,2017
"AG018969",5001854.00,250092.00,2017
"AG018970",86414924.00,4320746.00,2017
"AG018975",49640913.00,2482044.00,2017
"AG018976",66350889.00,3317543.00,2017
"AG018977",3019350.00,150967.00,2017
"AG018978",4660356.00,233017.00,2017
"AG018981",6978760.00,348938.00,2017
"AG018985",145591980.00,7279598.00,2017
"AG018986",80282400.00,4014119.00,2017
"AG018987",1592645.00,79632.00,2017
"AG018988",3719881.00,185994.00,2017
"AG018990",10404618.00,520230.00,2017
"AG018991",7677844.00,383891.00,2017
"AG018994",41103034.00,2055151.00,2017
