"PRODUCERSOURCECD","ytd_pretax_income","ytd_tax","income_year"
"AG011774",9426549.00,471326.00,2016
"AG011775",3128670.00,156433.00,2016
"AG011778",16584419.00,829219.00,2016
"AG011779",5611675.00,280583.00,2016
"AG011780",66822759.00,3341135.00,2016
"AG011782",9676600.00,483830.00,2016
"AG011784",15105156.00,755257.00,2016
"AG011786",73251387.00,3662567.00,2016
"AG011788",21028050.00,1051402.00,2016
"AG011790",96036484.00,4801821.00,2016
"AG011792",14493450.00,724672.00,2016
"AG011794",11606625.00,580331.00,2016
"AG011796",18946790.00,947338.00,2016
"AG011797",7637930.00,381896.00,2016
"AG011798",5473960.00,273698.00,2016
"AG011800",5561130.00,278056.00,2016
"AG011801",4870682.00,243534.00,2016
"AG011802",6766900.00,338344.00,2016
"AG011803",6013150.00,300657.00,2016
"AG011804",17056140.00,852807.00,2016
"AG011806",2625180.00,131259.00,2016
"AG011807",42761718.00,2138085.00,2016
"AG011808",10180960.00,509048.00,2016
"AG011809",40584380.00,2029219.00,2016
"AG011811",51949102.00,2613235.00,2016
"AG011812",90012544.00,4500625.00,2016
"AG011813",5463630.00,273181.00,2016
"AG011814",19373432.00,968671.00,2016
"AG011815",9458860.00,472943.00,2016
"AG011816",41443219.00,2072160.00,2016
"AG011819",28041601.00,1402079.00,2016
"AG011820",43138722.00,2156935.00,2016
"AG011821",36291452.00,1814571.00,2016
"AG011824",52006406.00,2600316.00,2016
"AG011826",16075345.00,803766.00,2016
"AG011828",5715924.00,285796.00,2016
"AG011829",15847508.00,792374.00,2016
"AG011830",6176571.00,308828.00,2016
"AG011831",14009417.00,700470.00,2016
"AG011832",13549536.00,677476.00,2016
"AG011833",22279049.00,1113950.00,2016
"AG011835",73903284.00,3695161.00,2016
"AG011836",29242329.00,1462116.00,2016
"AG011837",4966527.00,248325.00,2016
"AG011839",58152376.00,2907615.00,2016
"AG011844",15457904.00,772894.00,2016
"AG011845",29822150.00,1491107.00,2016
"AG011846",27543985.00,1377198.00,2016
"AG011847",17175617.00,858779.00,2016
"AG011849",5208420.00,260421.00,2016
"AG011850",86665023.00,4333248.00,2016
"AG011851",10155938.00,507796.00,2016
"AG011854",29424099.00,1471203.00,2016
"AG011858",58621747.00,2931086.00,2016
"AG011859",5743470.00,287173.00,2016
"AG011860",51978720.00,2598935.00,2016
"AG011863",10196170.00,509808.00,2016
"AG011864",13968396.00,698419.00,2016
"AG011867",63215910.00,3160794.00,2016
"AG011868",40854480.00,2042724.00,2016
"AG011870",96679598.00,4833976.00,2016
"AG011871",56095378.00,2804767.00,2016
"AG011872",14684308.00,734214.00,2016
"AG011873",15527157.00,776357.00,2016
"AG011874",34353496.00,1717673.00,2016
"AG011877",6073206.00,303660.00,2016
"AG011878",58639648.00,2931979.00,2016
"AG011879",47167708.00,2358381.00,2016
"AG011880",85493801.00,4274687.00,2016
"AG011881",68994459.00,3449720.00,2016
"AG011882",4209794.00,1210489.00,2016
"AG011883",7498310.00,1374915.00,2016
"AG011884",561150.00,528057.00,2016
"AG011885",43296291.00,2164813.00,2016
"AG011886",43864400.00,2193220.00,2016
"AG011887",17226167.00,861308.00,2016
"AG011889",473709396.00,23685466.00,2016
"AG011890",61191345.00,3059566.00,2016
"AG011891",75724129.00,3786205.00,2016
"AG011892",40005893.00,2000294.00,2016
"AG011893",11645350.00,582266.00,2016
"AG011894",35259939.00,1762996.00,2016
"AG011895",7361459.00,368072.00,2016
"AG011896",29987543.00,1499376.00,2016
"AG011897",284356137.00,14217805.00,2016
"AG011898",196426892.00,9821341.00,2016
"AG011899",8662275.00,433113.00,2016
"AG011902",6500623.00,325030.00,2016
"AG011903",5194482.00,259724.00,2016
"AG011907",5602069.00,280102.00,2016
"AG011910",4702151.00,235107.00,2016
"AG011911",15317980.00,765899.00,2016
"AG011912",14630040.00,731502.00,2016
"AG011913",6362268.00,318113.00,2016
"AG011914",13940651.00,697032.00,2016
"AG011915",8225862.00,411293.00,2016
"AG011918",5124786.00,256239.00,2016
"AG011920",11299578.00,564978.00,2016
"AG011921",272235673.00,13611781.00,2016
"AG011923",5722190.00,286109.00,2016
"AG011925",33341818.00,1667090.00,2016
"AG011926",5215100.00,260755.00,2016
"AG011927",88237463.00,4411871.00,2016
"AG011928",7772382.00,388619.00,2016
"AG011929",11187650.00,559382.00,2016
"AG011930",23766248.00,1188312.00,2016
"AG011933",5999510.00,299975.00,2016
"AG011935",10690185.00,534509.00,2016
"AG011936",10363730.00,518186.00,2016
"AG011938",316318300.00,15815914.00,2016
"AG011939",15093270.00,754663.00,2016
"AG011940",7119575.00,355978.00,2016
"AG011943",11881085.00,594054.00,2016
"AG011944",93601299.00,4680063.00,2016
"AG011945",27356414.00,1367820.00,2016
"AG011947",6140530.00,307026.00,2016
"AG011950",17674228.00,883709.00,2016
"AG011951",6329979.00,316498.00,2016
"AG011952",8753037.00,437651.00,2016
"AG011953",16015552.00,800777.00,2016
"AG011954",22783769.00,1139187.00,2016
"AG011957",21790734.00,1089536.00,2016
"AG011958",6268056.00,313402.00,2016
"AG011960",7694634.00,384731.00,2016
"AG011961",7621022.00,381051.00,2016
"AG011963",7234140.00,361707.00,2016
"AG011964",7901370.00,395068.00,2016
"AG011966",85992636.00,4299630.00,2016
"AG011969",9556220.00,477811.00,2016
"AG011971",4101980.00,205099.00,2016
"AG011972",163464045.00,8173202.00,2016
"AG011975",89484621.00,4474230.00,2016
"AG011976",10070984.00,503548.00,2016
"AG011977",61747639.00,3087381.00,2016
"AG011978",76644313.00,3832214.00,2016
"AG011979",40292069.00,2014602.00,2016
"AG011980",40313198.00,2015657.00,2016
"AG011981",14415638.00,720781.00,2016
"AG011982",11690623.00,584531.00,2016
"AG011984",600000.00,30000.00,2016
"AG011986",4339740.00,216987.00,2016
"AG011987",9365355.00,468267.00,2016
"AG011988",64893334.00,3244666.00,2016
"AG011990",28964380.00,1448219.00,2016
"AG011991",8724957.00,436247.00,2016
"AG011992",117068042.00,5853399.00,2016
"AG011996",10995879.00,607115.00,2016
"AG011998",5381222.00,269061.00,2016
"AG012002",12785680.00,639284.00,2016
"AG012004",13099532.00,654976.00,2016
"AG012005",23861690.00,1193084.00,2016
"AG012006",47744076.00,2387202.00,2016
"AG012007",2906520.00,145326.00,2016
"AG012008",9921335.00,496066.00,2016
"AG012010",20017923.00,1000895.00,2016
"AG012011",505673119.00,25283654.00,2016
"AG012013",39445220.00,1972260.00,2016
"AG012014",5582960.00,279148.00,2016
"AG012015",68390530.00,3419526.00,2016
"AG012016",17584170.00,879208.00,2016
"AG012017",10822439.00,541121.00,2016
"AG012018",62776260.00,3138810.00,2016
"AG012019",99590496.00,4979522.00,2016
"AG012021",8810510.00,440525.00,2016
"AG012023",5936063.00,296802.00,2016
"AG012026",8358961.00,417947.00,2016
"AG012027",11827404.00,591368.00,2016
"AG012029",20177958.00,1008897.00,2016
"AG012032",73037349.00,3651866.00,2016
"AG012034",204528676.00,10226431.00,2016
"AG012035",59947387.00,2997367.00,2016
"AG012038",8308660.00,415433.00,2016
"AG012039",21021409.00,1051068.00,2016
"AG012040",31085162.00,1554257.00,2016
"AG012041",14136550.00,706827.00,2016
"AG012044",10706222.00,535311.00,2016
"AG012045",34690699.00,1734533.00,2016
"AG012046",44697932.00,2234894.00,2016
"AG012047",9285308.00,464264.00,2016
"AG012048",11003600.00,550180.00,2016
"AG012049",7058480.00,352924.00,2016
"AG012050",38274174.00,1913708.00,2016
"AG012053",28670652.00,1433532.00,2016
"AG012054",5264204.00,263210.00,2016
"AG012056",17772908.00,888644.00,2016
"AG012057",76658150.00,3832905.00,2016
"AG012058",5608566.00,280428.00,2016
"AG012059",2864680.00,143234.00,2016
"AG012060",5473363.00,273667.00,2016
"AG012061",11256041.00,562802.00,2016
"AG012062",8969160.00,448458.00,2016
"AG012063",34446618.00,1722330.00,2016
"AG012064",16493962.00,824698.00,2016
"AG012067",8779490.00,438974.00,2016
"AG012069",9551440.00,477571.00,2016
"AG012071",12470930.00,623546.00,2016
"AG012072",12078155.00,603907.00,2016
"AG012073",31674363.00,1583716.00,2016
"AG012077",4866660.00,243333.00,2016
"AG012083",82151275.00,4107562.00,2016
"AG012084",33148443.00,1657420.00,2016
"AG012085",39340010.00,1966999.00,2016
"AG012086",193954241.00,9697708.00,2016
"AG012087",41634080.00,2081702.00,2016
"AG012088",736829202.00,36841458.00,2016
"AG012089",124967962.00,6248397.00,2016
"AG012090",4583300.00,229165.00,2016
"AG012091",18434952.00,921747.00,2016
"AG012093",60297191.00,3014858.00,2016
"AG012094",11511170.00,575558.00,2016
"AG012095",2894760.00,144738.00,2016
"AG012096",60287022.00,3014350.00,2016
"AG012097",115500.00,5775.00,2016
"AG012100",7719279.00,385963.00,2016
"AG012101",13501190.00,675059.00,2016
"AG012106",36258984.00,1812948.00,2016
"AG012107",20173624.00,1008680.00,2016
"AG012109",3018900.00,150945.00,2016
"AG012110",25593637.00,1279680.00,2016
"AG012112",5472800.00,273640.00,2016
"AG012115",10904325.00,545216.00,2016
"AG012116",6375878.00,318793.00,2016
"AG012117",6526190.00,326309.00,2016
"AG012118",13149363.00,657468.00,2016
"AG012119",4349250.00,217462.00,2016
"AG012120",4846376.00,242318.00,2016
"AG012121",55158888.00,2757943.00,2016
"AG012122",10139038.00,506951.00,2016
"AG012124",8553833.00,427691.00,2016
"AG012125",18650745.00,932536.00,2016
"AG012126",7432840.00,371642.00,2016
"AG012127",7974403.00,398719.00,2016
"AG012128",12792898.00,639644.00,2016
"AG012130",3637900.00,181895.00,2016
"AG012131",16153180.00,807658.00,2016
"AG012132",6218736.00,310936.00,2016
"AG012135",7830325.00,391515.00,2016
"AG012136",4892096.00,244604.00,2016
"AG012137",10155901.00,507794.00,2016
"AG012138",6349965.00,317497.00,2016
"AG012140",8314812.00,415740.00,2016
"AG012141",14376596.00,718829.00,2016
"AG012144",28150072.00,1407502.00,2016
"AG012145",7600279.00,380013.00,2016
"AG012146",2651170.00,132558.00,2016
"AG012147",9306282.00,465314.00,2016
"AG012148",5100828.00,255041.00,2016
"AG012150",2941980.00,147099.00,2016
"AG012151",10522026.00,526101.00,2016
"AG012152",5501580.00,275079.00,2016
"AG012154",5394429.00,269720.00,2016
"AG012155",2391800.00,119590.00,2016
"AG012157",96911004.00,4845547.00,2016
"AG012158",42427157.00,2121356.00,2016
"AG012159",68832636.00,3441629.00,2016
"AG012161",17110332.00,855516.00,2016
"AG012162",5757128.00,287856.00,2016
"AG012163",13184834.00,659241.00,2016
"AG012164",21038538.00,1051926.00,2016
"AG012166",15535173.00,776757.00,2016
"AG012170",45832316.00,2291615.00,2016
"AG012173",6239710.00,311985.00,2016
"AG012175",11428164.00,571408.00,2016
"AG012176",10002073.00,500103.00,2016
"AG012177",4402526.00,220126.00,2016
"AG012179",13625006.00,681249.00,2016
"AG012180",2644650.00,132232.00,2016
"AG012181",51937546.00,2596876.00,2016
"AG012182",59660845.00,2983042.00,2016
"AG012183",10020689.00,501033.00,2016
"AG012184",5733940.00,286697.00,2016
"AG012185",13081552.00,654077.00,2016
"AG012186",7352183.00,367609.00,2016
"AG012187",4579193.00,228959.00,2016
"AG012188",1348372.00,67418.00,2016
"AG012189",10366122.00,518306.00,2016
"AG012191",15961204.00,798060.00,2016
"AG012192",8904660.00,445233.00,2016
"AG012193",5037989.00,251899.00,2016
"AG012194",7516388.00,375819.00,2016
"AG012200",8952027.00,447600.00,2016
"AG012201",8680886.00,434044.00,2016
"AG012202",24940937.00,1247046.00,2016
"AG012203",4846180.00,242309.00,2016
"AG012204",27377968.00,1368897.00,2016
"AG012206",16835705.00,841783.00,2016
"AG012207",10353684.00,517684.00,2016
"AG012209",10770220.00,538511.00,2016
"AG012211",9909556.00,495477.00,2016
"AG012213",16653718.00,832684.00,2016
"AG012214",10001348.00,500066.00,2016
"AG012217",7576219.00,378810.00,2016
"AG012220",5066079.00,253303.00,2016
"AG012221",9376650.00,468831.00,2016
"AG012223",3717170.00,185858.00,2016
"AG012224",12842918.00,642145.00,2016
"AG012225",56223562.00,2811176.00,2016
"AG012226",4646987.00,232349.00,2016
"AG012227",60386392.00,3019318.00,2016
"AG012228",10831660.00,541582.00,2016
"AG012230",67988945.00,3399445.00,2016
"AG012231",6197640.00,309882.00,2016
"AG012232",4415142.00,220757.00,2016
"AG012233",249119660.00,12455980.00,2016
"AG012234",9804319.00,490215.00,2016
"AG012235",71152788.00,3557637.00,2016
"AG012236",6159766.00,307988.00,2016
"AG012237",86992378.00,4349616.00,2016
"AG012238",39619478.00,1980972.00,2016
"AG012239",94733087.00,4736651.00,2016
"AG012240",71403690.00,3570181.00,2016
"AG012241",38779783.00,1938988.00,2016
"AG012243",5375120.00,268756.00,2016
"AG012244",5100828.00,255041.00,2016
"AG012246",4949982.00,747499.00,2016
"AG012247",5870025.00,293500.00,2016
"AG012248",2638050.00,131902.00,2016
"AG012249",35845212.00,1792259.00,2016
"AG012252",2548440.00,127422.00,2016
"AG012256",3356070.00,167803.00,2016
"AG012258",12390378.00,619518.00,2016
"AG012259",72763506.00,3638174.00,2016
"AG012262",5135016.00,256750.00,2016
"AG012263",8260502.00,413025.00,2016
"AG012266",196424541.00,9821224.00,2016
"AG012267",9101520.00,455076.00,2016
"AG012268",13930568.00,696528.00,2016
"AG012269",368352947.00,18417644.00,2016
"AG012270",17258378.00,862918.00,2016
"AG012271",210124689.00,10506232.00,2016
"AG012272",62002536.00,3100126.00,2016
"AG012273",20652246.00,1032612.00,2016
"AG012274",5199564.00,259978.00,2016
"AG012275",110703618.00,5535177.00,2016
"AG012277",58514503.00,2925724.00,2016
"AG012278",72207695.00,3610384.00,2016
"AG012279",23777098.00,1188854.00,2016
"AG012280",4190010.00,209500.00,2016
"AG012281",113638019.00,5681897.00,2016
"AG012282",108070419.00,5403519.00,2016
"AG012283",64063729.00,3203185.00,2016
"AG012284",57020803.00,2851038.00,2016
"AG012285",37961447.00,1898071.00,2016
"AG012286",22196864.00,1109843.00,2016
"AG012287",39158433.00,1957920.00,2016
"AG012288",10017366.00,500867.00,2016
"AG012289",33269153.00,1663456.00,2016
"AG012290",68487141.00,3424354.00,2016
"AG012291",28694900.00,1434745.00,2016
"AG012292",28599926.00,1429995.00,2016
"AG012293",76761039.00,3838051.00,2016
"AG012294",9576252.00,478811.00,2016
"AG012295",11038988.00,551949.00,2016
"AG012296",126975600.00,6348777.00,2016
"AG012297",10633766.00,531686.00,2016
"AG012299",5427957.00,271397.00,2016
"AG012300",5539904.00,276995.00,2016
"AG012301",5371560.00,268578.00,2016
"AG012302",2685120.00,134256.00,2016
"AG012303",25004110.00,1250205.00,2016
"AG012304",5521017.00,276050.00,2016
"AG012305",4407246.00,220362.00,2016
"AG012307",15162808.00,758140.00,2016
"AG012308",116931201.00,5846559.00,2016
"AG012310",7238222.00,361911.00,2016
"AG012312",887940.00,44397.00,2016
"AG012313",10257184.00,512859.00,2016
"AG012314",30797955.00,1539897.00,2016
"AG012315",8473693.00,423684.00,2016
"AG012316",496225.00,524811.00,2016
"AG012317",55054600.00,2752728.00,2016
"AG012320",1200000.00,60000.00,2016
"AG012321",5197386.00,259869.00,2016
"AG012322",75680655.00,3784031.00,2016
"AG012323",2010956.00,100547.00,2016
"AG012325",2637720.00,131886.00,2016
"AG012328",73726970.00,3686348.00,2016
"AG012329",22606965.00,1130347.00,2016
"AG012330",101696461.00,5084821.00,2016
"AG012331",3937440.00,196872.00,2016
"AG012335",8288424.00,414421.00,2016
"AG012342",5163020.00,258151.00,2016
"AG012344",103550757.00,5177535.00,2016
"AG012345",128945672.00,6447280.00,2016
"AG012346",813762.00,40688.00,2016
"AG012348",9437428.00,471871.00,2016
"AG012349",21246922.00,1062344.00,2016
"AG012350",16565459.00,828272.00,2016
"AG012351",95419692.00,4770983.00,2016
"AG012353",18198284.00,909913.00,2016
"AG012355",3864740.00,193237.00,2016
"AG012356",156393228.00,7819659.00,2016
"AG012357",8529250.00,426462.00,2016
"AG012358",71703717.00,3585183.00,2016
"AG012359",6640622.00,332031.00,2016
"AG012360",3812600.00,190630.00,2016
"AG012362",45075840.00,2253790.00,2016
"AG012363",22855499.00,1142774.00,2016
"AG012364",28759136.00,1437956.00,2016
"AG012366",3786563.00,189328.00,2016
"AG012367",36128211.00,1806409.00,2016
"AG012368",22945914.00,1147295.00,2016
"AG012369",13976636.00,698831.00,2016
"AG012370",18593130.00,929656.00,2016
"AG012373",5629473.00,281473.00,2016
"AG012376",15324750.00,766237.00,2016
"AG012378",119027503.00,5951373.00,2016
"AG012380",18203342.00,910167.00,2016
"AG012381",9181094.00,459054.00,2016
"AG012382",9357460.00,467872.00,2016
"AG012383",4173429.00,208671.00,2016
"AG012385",15086944.00,754347.00,2016
"AG012388",9328953.00,466447.00,2016
"AG012390",22545254.00,1127262.00,2016
"AG012391",2455210.00,122760.00,2016
"AG012394",47758575.00,2387928.00,2016
"AG012395",20075489.00,1003774.00,2016
"AG012397",81958772.00,4097937.00,2016
"AG012399",63586436.00,3179319.00,2016
"AG012400",36707342.00,1835365.00,2016
"AG012403",93023582.00,4651175.00,2016
"AG012404",121073544.00,6053675.00,2016
"AG012405",46852524.00,2342625.00,2016
"AG012406",55017396.00,2750867.00,2016
"AG012408",11001415.00,550070.00,2016
"AG012409",29274853.00,1463741.00,2016
"AG012410",12121444.00,606071.00,2016
"AG012411",21938930.00,1096946.00,2016
"AG012413",39269973.00,1963497.00,2016
"AG012414",18579386.00,928969.00,2016
"AG012415",39266124.00,1963304.00,2016
"AG012416",5617160.00,280858.00,2016
"AG012418",69903895.00,3495193.00,2016
"AG012420",100882913.00,5044143.00,2016
"AG012421",5924918.00,296245.00,2016
"AG012423",93729251.00,4686461.00,2016
"AG012424",57932061.00,2896599.00,2016
"AG012425",22732535.00,1136626.00,2016
"AG012426",88362905.00,4418143.00,2016
"AG012427",5260060.00,263003.00,2016
"AG012430",1729047.00,86452.00,2016
"AG012431",15217798.00,760889.00,2016
"AG012432",8487600.00,424380.00,2016
"AG012433",2834625.00,141731.00,2016
"AG012434",12840171.00,642008.00,2016
"AG012436",12855914.00,642794.00,2016
"AG012437",87157218.00,4357858.00,2016
"AG012439",7425592.00,371279.00,2016
"AG012440",45551867.00,2277592.00,2016
"AG012441",5180530.00,259026.00,2016
"AG012442",5716490.00,285824.00,2016
"AG012446",4373508.00,218675.00,2016
"AG012447",67896904.00,3394844.00,2016
"AG012448",5649163.00,282458.00,2016
"AG012449",3615260.00,180763.00,2016
"AG012450",12644341.00,632217.00,2016
"AG012451",5010350.00,250517.00,2016
"AG012452",16247377.00,812368.00,2016
"AG012453",5405880.00,270294.00,2016
"AG012454",510946279.00,25547312.00,2016
"AG012455",67169427.00,3358470.00,2016
"AG012456",3524510.00,176225.00,2016
"AG012457",138597002.00,6929847.00,2016
"AG012458",4826085.00,241303.00,2016
"AG012459",5137200.00,256860.00,2016
"AG012460",263279853.00,13163990.00,2016
"AG012462",164017921.00,8200894.00,2016
"AG012464",4796300.00,239815.00,2016
"AG012466",3432110.00,171605.00,2016
"AG012467",6998040.00,349902.00,2016
"AG012468",48659385.00,2432968.00,2016
"AG012469",4378470.00,218923.00,2016
"AG012470",9684460.00,484223.00,2016
"AG012471",15619278.00,780963.00,2016
"AG012472",600000.00,30000.00,2016
"AG012473",11361440.00,568072.00,2016
"AG012474",80047488.00,4002371.00,2016
"AG012475",15411540.00,770577.00,2016
"AG012476",4103390.00,205169.00,2016
"AG012477",53472490.00,2673624.00,2016
"AG012480",3569060.00,178453.00,2016
"AG012482",2274220.00,113711.00,2016
"AG012483",4859360.00,242968.00,2016
"AG012485",14280075.00,714003.00,2016
"AG012487",21170890.00,1058544.00,2016
"AG012488",3850920.00,192546.00,2016
"AG012489",3653705.00,182685.00,2016
"AG012490",4861710.00,243085.00,2016
"AG012492",5104300.00,255215.00,2016
"AG012494",7719650.00,385982.00,2016
"AG012495",3867050.00,193352.00,2016
"AG012496",57404225.00,2870211.00,2016
"AG012497",13803898.00,690193.00,2016
"AG012500",21757970.00,1087898.00,2016
"AG012501",4996830.00,249841.00,2016
"AG012503",3759140.00,187957.00,2016
"AG012504",47035050.00,2351752.00,2016
"AG012506",8717170.00,435858.00,2016
"AG012507",9483050.00,474152.00,2016
"AG012508",23578740.00,1178937.00,2016
"AG012509",255977616.00,12798879.00,2016
"AG012512",55780280.00,2789014.00,2016
"AG012513",14132516.00,706625.00,2016
"AG012515",8422160.00,421108.00,2016
"AG012516",27630421.00,1381520.00,2016
"AG012517",3435500.00,171775.00,2016
"AG012518",8412240.00,420612.00,2016
"AG012520",9357348.00,467867.00,2016
"AG012521",49677804.00,2483888.00,2016
"AG012522",4945438.00,247271.00,2016
"AG012523",3983220.00,199161.00,2016
"AG012524",30718970.00,1535947.00,2016
"AG012526",82148633.00,4107429.00,2016
"AG012527",11142461.00,557122.00,2016
"AG012528",105148796.00,5257437.00,2016
"AG012529",8073464.00,403673.00,2016
"AG012530",19291713.00,964583.00,2016
"AG012531",13351394.00,667569.00,2016
"AG012532",2432760.00,121638.00,2016
"AG012533",9745043.00,487251.00,2016
"AG012534",10394810.00,519740.00,2016
"AG012535",53372755.00,2668637.00,2016
"AG012536",451399940.00,22569996.00,2016
"AG012537",12905548.00,645277.00,2016
"AG012539",272471536.00,13623574.00,2016
"AG012540",8359720.00,417986.00,2016
"AG012542",13098500.00,654925.00,2016
"AG012543",9017504.00,450875.00,2016
"AG012544",47533467.00,2376671.00,2016
"AG012547",40992138.00,2049605.00,2016
"AG012550",9733708.00,486685.00,2016
"AG012551",6016757.00,300837.00,2016
"AG012553",5634200.00,281710.00,2016
"AG012554",44239075.00,2211953.00,2016
"AG012555",4682500.00,234125.00,2016
"AG012556",10853600.00,542679.00,2016
"AG012558",6046523.00,302326.00,2016
"AG012559",5403910.00,270195.00,2016
"AG012560",10424500.00,521225.00,2016
"AG012561",84579894.00,4228992.00,2016
"AG012562",1200000.00,60000.00,2016
"AG012563",16391574.00,819576.00,2016
"AG012564",4159668.00,207983.00,2016
"AG012565",63104937.00,3155245.00,2016
"AG012567",11937032.00,596851.00,2016
"AG012568",27717904.00,1385895.00,2016
"AG012569",12605028.00,630251.00,2016
"AG012570",4228910.00,211445.00,2016
"AG012571",35385459.00,1769272.00,2016
"AG012572",50932005.00,2546599.00,2016
"AG012573",21118449.00,1055921.00,2016
"AG012574",24132089.00,1206603.00,2016
"AG012577",5495720.00,274786.00,2016
"AG012578",4000337.00,200016.00,2016
"AG012580",22062715.00,1103133.00,2016
"AG012581",30596578.00,1529828.00,2016
"AG012584",629310.00,31465.00,2016
"AG012585",3725755.00,186287.00,2016
"AG012586",5876114.00,293805.00,2016
"AG012587",5289169.00,264458.00,2016
"AG012588",4112687.00,205634.00,2016
"AG012590",11876420.00,593821.00,2016
"AG012591",19803954.00,990197.00,2016
"AG012593",6091337.00,304566.00,2016
"AG012595",72205482.00,3610271.00,2016
"AG012596",18045947.00,902297.00,2016
"AG012598",13736880.00,686844.00,2016
"AG012600",14101574.00,705078.00,2016
"AG012601",10721060.00,536053.00,2016
"AG012602",5646725.00,282336.00,2016
"AG012604",224604156.00,11230205.00,2016
"AG012605",129196904.00,6459844.00,2016
"AG012606",36676873.00,1833842.00,2016
"AG012607",3767720.00,188386.00,2016
"AG012608",26950503.00,1347524.00,2016
"AG012609",23880793.00,1209889.00,2016
"AG012610",83265051.00,4163251.00,2016
"AG012611",101171066.00,5058552.00,2016
"AG012612",14125250.00,706262.00,2016
"AG012614",3681953.00,184097.00,2016
"AG012615",29979124.00,1498956.00,2016
"AG012618",5566079.00,278303.00,2016
"AG012620",3679753.00,183987.00,2016
"AG012621",9625487.00,481273.00,2016
"AG012622",3487660.00,174383.00,2016
"AG012625",5273692.00,263684.00,2016
"AG012626",52349876.00,2617492.00,2016
"AG012627",20798084.00,1039903.00,2016
"AG012629",766746.00,95658.00,2016
"AG012631",38754262.00,1937711.00,2016
"AG012632",130011663.00,6572067.00,2016
"AG012633",8416280.00,420814.00,2016
"AG012634",71120699.00,3556033.00,2016
"AG012635",7019450.00,350972.00,2016
"AG012636",31444454.00,1572221.00,2016
"AG012637",74142987.00,3707147.00,2016
"AG012638",232425429.00,11621270.00,2016
"AG012639",25646462.00,1282320.00,2016
"AG012640",45091415.00,2254570.00,2016
"AG012641",38571751.00,1928585.00,2016
"AG012643",54045921.00,2702295.00,2016
"AG012644",5755071.00,287753.00,2016
"AG012645",20412237.00,1020611.00,2016
"AG012646",141093384.00,7054668.00,2016
"AG012648",3924180.00,196209.00,2016
"AG012649",14168476.00,708423.00,2016
"AG012650",133783150.00,6689155.00,2016
"AG012651",28440460.00,1422022.00,2016
"AG012653",6723565.00,336178.00,2016
"AG012655",219352582.00,10967627.00,2016
"AG012656",4319652.00,215982.00,2016
"AG012658",600000.00,30000.00,2016
"AG012664",11245360.00,562268.00,2016
"AG012666",4083834.00,204191.00,2016
"AG012667",4782500.00,239125.00,2016
"AG012668",12985600.00,649280.00,2016
"AG012669",70277966.00,3513897.00,2016
"AG012671",31266292.00,1563314.00,2016
"AG012672",2323530.00,116176.00,2016
"AG012674",4265660.00,213283.00,2016
"AG012675",4353290.00,217664.00,2016
"AG012676",89060689.00,4453032.00,2016
"AG012677",11757496.00,587874.00,2016
"AG012678",5782328.00,289116.00,2016
"AG012679",4484400.00,224220.00,2016
"AG012680",9986957.00,499347.00,2016
"AG012683",13228178.00,661408.00,2016
"AG012684",65530575.00,3276528.00,2016
"AG012685",5915348.00,295767.00,2016
"AG012686",5725312.00,286265.00,2016
"AG012690",4916170.00,245808.00,2016
"AG012692",9190860.00,459543.00,2016
"AG012693",18783422.00,939171.00,2016
"AG012695",27665055.00,1383252.00,2016
"AG012698",55688005.00,2784400.00,2016
"AG012699",24208890.00,1210444.00,2016
"AG012701",17323800.00,866190.00,2016
"AG012702",6709872.00,335493.00,2016
"AG012703",2977950.00,148897.00,2016
"AG012705",39535607.00,1976779.00,2016
"AG012706",18703299.00,935164.00,2016
"AG012708",56879260.00,2843963.00,2016
"AG012710",3666047.00,183302.00,2016
"AG012712",24533098.00,1226654.00,2016
"AG012713",5485312.00,274265.00,2016
"AG012714",45691045.00,2284551.00,2016
"AG012715",14354246.00,717712.00,2016
"AG012718",9424989.00,471248.00,2016
"AG012719",44652974.00,2232647.00,2016
"AG012722",25677703.00,1283884.00,2016
"AG012723",2602078.00,130103.00,2016
"AG012725",7960412.00,398020.00,2016
"AG012726",55786781.00,2789339.00,2016
"AG012727",24960520.00,1248026.00,2016
"AG012728",8000243.00,400011.00,2016
"AG012729",8561860.00,428093.00,2016
"AG012732",9809588.00,490479.00,2016
"AG012737",9736328.00,486816.00,2016
"AG012738",6193861.00,309693.00,2016
"AG012739",117581706.00,5879083.00,2016
"AG012740",46263335.00,2313166.00,2016
"AG012741",8242656.00,412132.00,2016
"AG012742",35268165.00,1763406.00,2016
"AG012745",4789413.00,239470.00,2016
"AG012746",4116735.00,205836.00,2016
"AG012748",14833861.00,741693.00,2016
"AG012751",16561046.00,828051.00,2016
"AG012752",14619148.00,730957.00,2016
"AG012753",4217715.00,210885.00,2016
"AG012758",87012621.00,4350629.00,2016
"AG012759",49580130.00,2479006.00,2016
"AG012760",15513350.00,775666.00,2016
"AG012763",9993997.00,499699.00,2016
"AG012765",3727070.00,186353.00,2016
"AG012767",115180023.00,5759000.00,2016
"AG012769",103432629.00,5171629.00,2016
"AG012770",11496391.00,574819.00,2016
"AG012771",11688786.00,584439.00,2016
"AG012772",32977635.00,1648880.00,2016
"AG012773",82707604.00,4135379.00,2016
"AG012775",6076520.00,303826.00,2016
"AG012779",42345108.00,2117255.00,2016
"AG012781",17160083.00,858004.00,2016
"AG012782",6138230.00,306911.00,2016
"AG012783",8250745.00,412536.00,2016
